adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/x2Lu6BbsC3talJxcIxtkXVkrQmK.jpg,"[12, 28, 53]",710,en,GoldenEye,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,2.943282,/5c0ovjT41KnYIHYuF4AWsTe3sKh.jpg,11/16/1995,GoldenEye,FALSE,6.6,1044
FALSE,/vb9ypjVwBKnxQaCGEkduSdJv0Hx.jpg,"[12, 16, 18, 10751]",10530,en,Pocahontas,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.",3.01569,/qk95miOV8wDABbO5gyCpCrvbVFu.jpg,6/14/1995,Pocahontas,FALSE,6.7,1125
FALSE,/gVTTtYgKIBurNvkGiGC6735b8y.jpg,"[28, 80, 14]",414,en,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",2.543699,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,5/31/1995,Batman Forever,FALSE,5.2,1279
FALSE,/ba4CpvnaxvAgff2jHiaqJrVpZJ5.jpg,"[80, 9648, 53]",807,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",7.161429,/8zw8IL4zEPjkh8Aysdcd0FwGMb0.jpg,9/22/1995,Se7en,FALSE,8.1,4787
FALSE,/ov0ZrirIgvrm97oqhcRxVyjnLbT.jpg,"[14, 35, 10751]",8839,en,Casper,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",2.370646,/cpMbvFDD2C21pqMNXVPhSWGQBR9.jpg,5/26/1995,Casper,FALSE,6,832
FALSE,/2MYmM89TGIrtKnsTU2z6siKOLZ4.jpg,"[12, 28]",9804,en,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",2.812363,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,7/28/1995,Waterworld,FALSE,5.9,838
FALSE,/52lVqTDhIeNTjT7EiJuovXgw6iE.jpg,"[12, 14, 10751]",8844,en,Jumanji,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.",3.302002,/vzmL6fP7aPKNKPRTFnZmiUfciyV.jpg,12/15/1995,Jumanji,FALSE,6.7,1739
FALSE,/67jzzA7YqDTR5qIUhAH32cvkf53.jpg,"[14, 18, 35, 10751]",9598,en,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mom, Babe realizes that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs Babe learns that a pig can be anything that he wants to be.",1.629758,/gN6X3fwPya8pLffk9OEWV3DqBnE.jpg,7/18/1995,Babe,FALSE,6,601
FALSE,/zM8D3dSzxISwLilMKzLuzaU3O9j.jpg,"[80, 35, 12]",9273,en,Ace Ventura: When Nature Calls,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",2.478474,/wRlGnJhEzcxBjvWtvbjhDSU1cIY.jpg,11/10/1995,Ace Ventura: When Nature Calls,FALSE,6.1,907
FALSE,/dVZNSiUG8TDzNuaR87NKVTNYhWX.jpg,"[28, 18, 36, 10752]",197,en,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",5.546668,/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,5/24/1995,Braveheart,FALSE,7.6,2921
FALSE,/wrlZRyyOnD24KQzo3OVi4lWyqdF.jpg,"[28, 18, 878, 53]",6950,en,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",2.999807,/yuQ75cmuGLBqpub7EVO1H1FXdBn.jpg,3/10/1995,Outbreak,FALSE,6.3,419
FALSE,/jMzVSwQp1lLVq9fnQQ4yOjr1YZ2.jpg,"[28, 80, 18, 53]",949,en,Heat,"Obsessive master thief, Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.",3.465498,/zMyfPUelumio3tiDKPffaUpsQTD.jpg,12/15/1995,Heat,FALSE,7.6,1599
FALSE,/p0VpzQG1PWnICbgQMyrQJGAhwEW.jpg,"[35, 18, 10749]",2064,en,While You Were Sleeping,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",2.181809,/9StV7DX4ZtRZGJs9VcVEPvxIKL6.jpg,4/21/1995,While You Were Sleeping,FALSE,6.4,278
FALSE,/yVyaYQ6SZYasB1hJiqr1CHgwr4R.jpg,"[18, 10749]",688,en,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,1.653174,/zBzIFqhYzaKJ6sg8p7svRUFwtD6.jpg,5/28/1995,The Bridges of Madison County,FALSE,7.2,305
FALSE,/ah39cSwqSgloyIhl6wuMk4bOhbN.jpg,"[18, 80]",9909,en,Dangerous Minds,"Former Marine Louanne Johnson lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.",1.476042,/y5Jee3QmYOlpqfaPPbfvtdVc5wj.jpg,8/11/1995,Dangerous Minds,FALSE,6.3,204
FALSE,/6KXbhaxkgExC5EdDqAzRinhmoZ8.jpg,"[878, 53, 9648]",63,en,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",4.10957,/6Sj9wDu3YugthXsU0Vry5XFAZGg.jpg,12/29/1995,Twelve Monkeys,FALSE,7.4,2047
FALSE,/27RVxku4mEr4fHW5oUu5KtSLO9D.jpg,"[28, 53, 18]",8963,en,Crimson Tide,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",2.496706,/oDJyDX11HW4j565vUjmFagKxDTQ.jpg,5/12/1995,Crimson Tide,FALSE,7,446
FALSE,/ewMSszqEvI3G1U21SfYbOeoKdxS.jpg,"[28, 12, 878]",602,en,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4 the a plan is devised to gain access to the interior of the alien mothership in space in order to plant a nuclear missile.",3.555162,/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg,6/25/1996,Independence Day,FALSE,6.7,2737
FALSE,/gIGYWlwXUUbyx2gjLZcQ7G3i5rO.jpg,"[28, 12, 18]",664,en,Twister,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",2.022796,/tKdDCkmb6obEhWEMLgGUUz5nDNs.jpg,5/9/1996,Twister,FALSE,6,826
FALSE,/7CiZuIPCLvhhMICT2PONuwr2BMG.jpg,"[12, 28, 53]",954,en,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",5.015796,/1PVKS17pIBFsIhgFws2uagPDNLW.jpg,5/21/1996,Mission: Impossible,FALSE,6.6,2231
FALSE,/8Tv9KJApHcwJzn6wR9LcW3r5a5w.jpg,"[28, 12, 53]",9802,en,The Rock,"A group of renegade marine commandos seizes a stockpile of chemical weapons and takes over Alcatraz, with 81 tourists as hostages. Their leader demands $100 million to be paid, as restitution to families of Marines who died in covert ops – or he will launch 15 rockets carrying deadly VX gas into the San Francisco Bay area.",3.152766,/pAVaLJQBRM4JlZEGXvezwbxOd15.jpg,6/6/1996,The Rock,FALSE,6.9,1278
FALSE,/hm6ohX7n6xAfhVQIxnAiyrIIb9w.jpg,"[35, 10751]",11674,en,101 Dalmatians,"The Live action adaptation of a Disney Classic. When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement.",1.870449,/lwIaH4L36ASLvAVCkArgzC4GeCS.jpg,11/17/1996,101 Dalmatians,FALSE,5.6,573
FALSE,/4PCuizEFMmIp2eNC66qj5bHfp3w.jpg,"[28, 53]",3595,en,Ransom,"When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.",1.650343,/96pdw2qcx4g25vZLywNi4XRQVqm.jpg,11/8/1996,Ransom,FALSE,6.4,407
FALSE,/6X9pQpQHvBdbakt0RGF6krxajdv.jpg,"[35, 18, 10749]",9390,en,Jerry Maguire,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.",2.753849,/99YTEdKOKDRClsscOpJfdkbaTrQ.jpg,12/6/1996,Jerry Maguire,FALSE,6.6,787
FALSE,/kBTdPNTAzagAY6UiwY957KCDGuu.jpg,"[16, 35, 18, 10751, 14]",2300,en,Space Jam,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",2.698616,/bJhVLribUKCrKv1h1WFqv4QmRWM.jpg,11/15/1996,Space Jam,FALSE,6.4,1020
FALSE,/gxl0eDEu2IJkubxu6UL0UN7ieYb.jpg,"[28, 18, 9648, 53]",9268,en,Eraser,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",1.911006,/bmOG5k07nrnS8T49NVPM1LnrOf1.jpg,6/21/1996,Eraser,FALSE,5.6,475
FALSE,/mn1GTWYUpWs7jQnI6C0PJsqa8UI.jpg,"[18, 10749, 10752]",409,en,The English Patient,"Beginning in the 1930s, ""The English Patient"" tells the story of Count Almásy who is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics that is later revealed in a series of flashbacks while Almásy is on his death bed after being horribly burned in a plane crash.",2.388888,/niqc0v3Lclh99Mmmxm49qZTIo2e.jpg,11/14/1996,The English Patient,FALSE,6.9,459
FALSE,/hU7YAbnf49QLnvxs30aCgGgSb9T.jpg,[35],11000,en,The Birdcage,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's right-wing moralistic parents.,1.731617,/wRTkvqRTB05gcGInsnGqVgLkb3t.jpg,3/8/1996,The Birdcage,FALSE,6.7,257
FALSE,/taBW5MWwLRwADDfu6tMmf7fjbS2.jpg,"[80, 27, 9648]",4232,en,Scream,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.",3.699448,/ewi7gYW22t8T3piRvrXO73GlzuL.jpg,12/20/1996,Scream,FALSE,7,1204
FALSE,/vvdo7wDPJZHfstNMKprqRIM8l3B.jpg,"[80, 18, 53]",819,en,Sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes. A moving drama from director Barry Levinson.,2.535541,/cDqEv4Fw4JZh2zCfecqw3z09L8z.jpg,10/18/1996,Sleepers,FALSE,7.2,601
FALSE,/gheGGzhJXxTPlvgJasTPyaGKoEj.jpg,"[28, 12, 53]",11228,en,Daylight,A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,1.980726,/cPl88Kh44fo005rYrdIxm62GQCb.jpg,12/6/1996,Daylight,FALSE,5.7,321
FALSE,/eTRN3FFppNiXJo0GucyHMSryFjB.jpg,"[80, 18, 53]",1645,en,A Time to Kill,"A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",2.157514,/sCHK5jHhRcrXZvZDekZXvRkDOHc.jpg,7/24/1996,A Time to Kill,FALSE,7,427
FALSE,/dhzAVfv8ZGxC7e0YeejsFsFOhIA.jpg,"[18, 14, 10749, 878]",9294,en,Phenomenon,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",1.580166,/gsmwDAtdxAUzVyELzvdRavqqVYN.jpg,7/5/1996,Phenomenon,FALSE,6.1,277
FALSE,/iNrFvpFWLxcndT4ovL02muZ7sEf.jpg,"[28, 12, 18, 53]",9208,en,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",2.37377,/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg,2/9/1996,Broken Arrow,FALSE,5.6,392
FALSE,/welkOTUozJ968u1KLx33vPpo7aS.jpg,"[878, 28, 12, 53]",199,en,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",2.41353,/qhVB8eUGwkdVvd8Fezk0AgcMPDH.jpg,11/21/1996,Star Trek: First Contact,FALSE,7,612
FALSE,/ldiZsKkwVR7sHnkQZmzoPhKmEo3.jpg,"[18, 10749]",454,en,Romeo + Juliet,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",2.35419,/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg,10/31/1996,Romeo + Juliet,FALSE,6.7,1106
FALSE,/rbg7BXQJtJ1nSmbIiyoU7ODIsXf.jpg,"[36, 18, 10402]",8818,en,Evita,"The hit musical based on the life of Evita Duarte, a B-movie Argentinian actress who eventually became the wife of Argentinian president and dictator Juan Perón, and the most beloved and hated woman in Argentina.",2.062107,/7uYGJTxaeCtek6afNLPCuYCyiV4.jpg,12/14/1996,Evita,FALSE,5.9,102
FALSE,/fVcZErSWa7gyENuj8IWp8eAfCnL.jpg,"[18, 10749, 53]",597,en,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",8.184274,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,11/18/1997,Titanic,FALSE,7.4,6134
FALSE,/uiZShvmW4rva88cSk800RLnGK01.jpg,"[28, 12, 35, 878]",607,en,Men in Black,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",4.559396,/tukb4epf7XbgXC2kGKym2yO8x5b.jpg,7/1/1997,Men in Black,FALSE,6.8,3752
FALSE,/lHZ5H1jd4zVJYr1wfLKBdXYtZ17.jpg,"[12, 28, 53]",714,en,Tomorrow Never Dies,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,3.313361,/k3eI9q7ISgpDEu2CMwR2s6inJVp.jpg,12/11/1997,Tomorrow Never Dies,FALSE,6,821
FALSE,/pJ6v9gMB2OCtnkLrtk0pl2otUE4.jpg,"[28, 53]",9772,en,Air Force One,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.",2.648389,/zgg8psC8jvNEx5RC4NJ4c9J0KtE.jpg,7/23/1997,Air Force One,FALSE,6.2,734
FALSE,/tnP9KQQMqiR7IwqoPWV78ygbB9n.jpg,"[35, 10749]",2898,en,As Good as It Gets,"New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",2.713459,/q2645aW8vgg1g7RL5lil6K93yaA.jpg,12/19/1997,As Good as It Gets,FALSE,7.2,762
FALSE,/eQJtWYZ0kfFoQcStUPBnR3veLSS.jpg,"[35, 10749]",8874,en,My Best Friend's Wedding,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",1.319544,/uWLGiDP1HkGZAvgU2BcH1H2cBSk.jpg,6/19/1997,My Best Friend's Wedding,FALSE,6.3,482
FALSE,/sySVDnPmjJl82TgnTP4DTYgD6lY.jpg,"[12, 14, 28, 53, 878]",18,en,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",8.354709,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,5/7/1997,The Fifth Element,FALSE,7.2,3349
FALSE,/7ZTrCAbUMz4I5IeyXIGquxinaKr.jpg,[35],9427,en,The Full Monty,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",1.937928,/9InDDhNGnwZGOQHrX2AhEo0ZmcL.jpg,8/13/1997,The Full Monty,FALSE,6.7,293
FALSE,/lxLnW7rV0Xs1HijLEVoOlTMrjKu.jpg,"[16, 10751, 14, 12, 35, 10749]",11970,en,Hercules,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",4.359331,/yds93kIrmH1aNN0YKAcHLyOkNEV.jpg,6/26/1997,Hercules,FALSE,7.2,1280
FALSE,/6WytIKEnAT6FX2xffQc4wo6WXcS.jpg,[35],1281,en,Bean,"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"").",2.928082,/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg,7/29/1997,Bean,FALSE,6.3,485
FALSE,/kwsnFHKEkqlREvEl2RNvxGmEbFt.jpg,"[28, 80, 878, 53]",754,en,Face/Off,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.",2.637271,/q1i8QHiHZ1cukG5iOxai8pydmoa.jpg,6/27/1997,Face/Off,FALSE,6.7,1378
FALSE,/h4tsxkwe0lRHBK1WHliNASK63IK.jpg,"[28, 80, 14]",415,en,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",2.783882,/79AYCcxw3kSKbhGpx1LiqaCAbwo.jpg,6/20/1997,Batman & Robin,FALSE,4.2,1192
FALSE,/bORe0eI72D874TMawOOFvqWS6Xe.jpg,"[35, 18]",637,it,La vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,5.4318,/f7DImXDebOs148U4uPjI61iDvaK.jpg,12/20/1997,Life Is Beautiful,FALSE,8.2,2776
FALSE,/6KOPTlgmEb6MkKYTcDA1QAN6vGJ.jpg,"[12, 28, 878]",330,en,The Lost World: Jurassic Park,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that Hammond has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",1.148399,/u1fXmEQUCI9CjyHCCYOPBSq2DYo.jpg,5/23/1997,The Lost World: Jurassic Park,FALSE,6.2,2168
FALSE,/8vA6dxBzRqSajvqdmTLtoguAa3T.jpg,[18],489,en,Good Will Hunting,"Will Hunting, a janitor at MIT, has a gift for mathematics but needs help from a psychologist to find direction in his life.",3.606468,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,12/5/1997,Good Will Hunting,FALSE,7.8,2289
FALSE,/nsR6w8t41QNhAjQTNjQhU3xNpJo.jpg,"[28, 53, 80]",1701,en,Con Air,"When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family.",2.790407,/yhaOQ7xXw0PLHLvg1w0M9zlPdg6.jpg,6/1/1997,Con Air,FALSE,6.6,1091
FALSE,/r2HPHDQGEoOYUvFqbKmPADPa0Em.jpg,[35],1624,en,Liar Liar,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",3.415541,/qd8VcWKrE4cNfInl9Osb8o8h9KP.jpg,3/21/1997,Liar Liar,FALSE,6.4,1205
FALSE,/6TSzmESfh0LVOBnDcktcRMI6Wnk.jpg,"[28, 12, 53]",9619,en,Dante's Peak,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",1.743447,/6wBlgo0xqja56OMfQoxsdLmcR76.jpg,2/7/1997,Dante's Peak,FALSE,5.7,364
FALSE,/nG7lVHS5N7DQkHnSyOLjadjvCi5.jpg,"[35, 10751, 878]",9574,en,Flubber,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",2.205605,/xrbkE6g2myJPLWxNy52yL2MJJHX.jpg,11/26/1997,Flubber,FALSE,5.2,570
FALSE,/ck7WO5K7h6mVzr9XrHWpc7IpCkw.jpg,"[27, 9648]",4233,en,Scream 2,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",2.318039,/c5AyWNWooMGkJXlqLwmPQCjUwHt.jpg,12/9/1997,Scream 2,FALSE,6,686
FALSE,/lI3qV4kiSg0BvE6gelzV0tPAoFK.jpg,"[28, 53, 878, 12]",95,en,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",3.922153,/coINnuCzcw5FMHBty8hcudMOBnO.jpg,7/1/1998,Armageddon,FALSE,6.4,2145
FALSE,/gRtLcCQOpYUI9ThdVzi4VUP8QO3.jpg,"[18, 36, 10752]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",5.054188,/miDoEMlYDJhOCvxlzI0wZqBs9Yt.jpg,7/24/1998,Saving Private Ryan,FALSE,7.8,4378
FALSE,/d8aOyxSMD7oQGFsPORCU8AJ6EQ3.jpg,"[878, 28, 53]",929,en,Godzilla,"When a freighter is viciously attacked in the Pacific Ocean, a team of experts -- including biologist Niko Tatopoulos and scientists Elsie Chapman and Mendel Craven -- concludes that an oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan, destroying everything within its reach. The team chases the monster to Madison Square Garden, where a brutal battle ensues.",2.698459,/5axr56XqJH2xqkzI4j5sjzgV1Hu.jpg,5/20/1998,Godzilla,FALSE,5.2,868
